Date,Patient_ID,Red_Signal
08:13.6,Vu,26518
08:13.6,Vu,26457
08:13.6,Vu,26426
08:13.7,Vu,26386
08:13.7,Vu,26319
08:13.7,Vu,26256
08:13.7,Vu,26211
08:13.8,Vu,26142
08:13.8,Vu,26126
08:13.8,Vu,26090
08:13.8,Vu,26125
08:13.9,Vu,26384
08:13.9,Vu,26692
08:13.9,Vu,26899
08:13.9,Vu,26966
08:13.9,Vu,26985
08:13.9,Vu,26973
08:13.9,Vu,26944
08:13.9,Vu,26901
08:14.0,Vu,26821
08:14.0,Vu,26838
08:14.0,Vu,26835
08:14.0,Vu,26813
08:14.0,Vu,26752
08:14.1,Vu,26718
08:14.1,Vu,26744
08:14.1,Vu,26784
08:14.1,Vu,26810
08:14.1,Vu,26792
08:14.1,Vu,26784
08:14.2,Vu,26779
08:14.2,Vu,26744
08:14.2,Vu,26721
08:14.2,Vu,26697
08:14.2,Vu,26663
08:14.2,Vu,26634
08:14.3,Vu,26583
08:14.3,Vu,26586
08:14.3,Vu,26524
08:14.4,Vu,26469
08:14.4,Vu,26423
08:14.4,Vu,26358
08:14.4,Vu,26284
08:14.4,Vu,26274
08:14.4,Vu,26212
08:14.5,Vu,26164
08:14.5,Vu,26196
08:14.5,Vu,26442
08:14.5,Vu,26734
08:14.5,Vu,26837
08:14.5,Vu,26978
08:14.6,Vu,27028
08:14.6,Vu,27014
08:14.6,Vu,27024
08:14.6,Vu,26983
08:14.6,Vu,26943
08:14.6,Vu,26949
08:14.7,Vu,26936
08:14.7,Vu,26891
08:14.7,Vu,26823
08:14.7,Vu,26798
08:14.8,Vu,26792
08:14.8,Vu,26790
08:14.8,Vu,26820
08:14.8,Vu,26849
08:14.8,Vu,26820
08:14.8,Vu,26790
08:14.8,Vu,26790
08:14.9,Vu,26773
08:14.9,Vu,26718
08:14.9,Vu,26689
08:14.9,Vu,26650
08:14.9,Vu,26600
08:15.0,Vu,26566
08:15.0,Vu,26528
08:15.0,Vu,26484
08:15.0,Vu,26398
08:15.0,Vu,26341
08:15.0,Vu,26283
08:15.1,Vu,26235
08:15.1,Vu,26211
08:15.1,Vu,26165
08:15.1,Vu,26113
08:15.1,Vu,26080
08:15.2,Vu,26034
08:15.2,Vu,25986
08:15.2,Vu,25966
08:15.2,Vu,26046
08:15.2,Vu,26460
08:15.3,Vu,26698
08:15.3,Vu,26870
08:15.3,Vu,26917
08:15.3,Vu,26885
08:15.3,Vu,26747
08:15.3,Vu,26813
08:15.4,Vu,26752
08:15.4,Vu,26632
08:15.4,Vu,26723
08:15.4,Vu,26790
08:15.4,Vu,26750
08:15.4,Vu,26742
08:15.5,Vu,26760
08:15.5,Vu,26792
08:15.5,Vu,26781
08:15.5,Vu,26830
08:15.5,Vu,26838
08:15.5,Vu,26833
08:15.6,Vu,26812
08:15.6,Vu,26811
08:15.6,Vu,26774
08:15.6,Vu,26757
08:15.6,Vu,26703
08:15.7,Vu,26671
08:15.7,Vu,26632
08:15.7,Vu,26598
08:15.7,Vu,26556
08:15.7,Vu,26496
08:15.8,Vu,26439
08:15.8,Vu,26411
08:15.8,Vu,26335
08:15.8,Vu,26331
08:15.8,Vu,26279
08:15.9,Vu,26239
08:15.9,Vu,26206
08:15.9,Vu,26187
08:15.9,Vu,26324
08:15.9,Vu,26458
08:15.9,Vu,26739
08:15.9,Vu,26920
08:16.0,Vu,27000
08:16.0,Vu,27017
08:16.0,Vu,27019
08:16.0,Vu,27003
08:16.1,Vu,26965
08:16.1,Vu,26948
08:16.1,Vu,26904
08:16.1,Vu,26866
08:16.1,Vu,26825
08:16.1,Vu,26800
08:16.1,Vu,26797
08:16.2,Vu,26799
08:16.2,Vu,26824
08:16.2,Vu,26847
08:16.2,Vu,26828
08:16.3,Vu,26826
08:16.3,Vu,26790
08:16.3,Vu,26772
08:16.3,Vu,26744
08:16.3,Vu,26698
08:16.3,Vu,26681
08:16.3,Vu,26643
08:16.4,Vu,26614
08:16.4,Vu,26563
08:16.4,Vu,26500
08:16.4,Vu,26467
08:16.5,Vu,26440
08:16.5,Vu,26388
08:16.5,Vu,26340
08:16.5,Vu,26288
08:16.5,Vu,26237
08:16.5,Vu,26180
08:16.6,Vu,26149
08:16.6,Vu,26098
08:16.6,Vu,26048
08:16.7,Vu,26061
08:16.7,Vu,26273
08:16.7,Vu,26596
08:16.7,Vu,26871
08:16.7,Vu,26942
08:16.7,Vu,27009
08:16.7,Vu,27034
08:16.8,Vu,27039
08:16.8,Vu,27016
08:16.8,Vu,27016
08:16.8,Vu,27011
08:16.8,Vu,26992
08:16.9,Vu,26978
08:16.9,Vu,26956
08:16.9,Vu,26927
08:16.9,Vu,26910
08:16.9,Vu,26895
08:16.9,Vu,26931
08:16.9,Vu,26934
08:17.0,Vu,26959
08:17.0,Vu,26938
08:17.0,Vu,26954
08:17.0,Vu,26906
08:17.0,Vu,26909
08:17.1,Vu,26854
08:17.1,Vu,26814
08:17.1,Vu,26776
08:17.1,Vu,26757
08:17.1,Vu,26711
08:17.2,Vu,26671
08:17.2,Vu,26609
08:17.2,Vu,26552
08:17.2,Vu,26547
08:17.2,Vu,26480
08:17.3,Vu,26454
08:17.3,Vu,26412
08:17.3,Vu,26355
08:17.3,Vu,26316
08:17.3,Vu,26291
08:17.3,Vu,26258
08:17.3,Vu,26211
08:17.4,Vu,26155
08:17.4,Vu,26112
08:17.4,Vu,26082
08:17.4,Vu,26235
08:17.4,Vu,26370
08:17.5,Vu,26682
08:17.5,Vu,26938
08:17.5,Vu,27043
08:17.5,Vu,27090
08:17.5,Vu,27086
08:17.5,Vu,27069
08:17.5,Vu,27050
08:17.6,Vu,27034
08:17.6,Vu,27027
08:17.6,Vu,27002
08:17.7,Vu,26976
08:17.7,Vu,26946
08:17.7,Vu,26937
08:17.7,Vu,26913
08:17.7,Vu,26929
08:17.7,Vu,26952
08:17.7,Vu,26961
08:17.8,Vu,26961
08:17.8,Vu,26961
08:17.8,Vu,26948
08:17.8,Vu,26912
08:17.8,Vu,26883
08:17.9,Vu,26860
08:17.9,Vu,26805
08:17.9,Vu,26776
08:17.9,Vu,26724
08:17.9,Vu,26677
08:18.0,Vu,26627
08:18.0,Vu,26603
08:18.0,Vu,26546
08:18.0,Vu,26513
08:18.0,Vu,26453
08:18.0,Vu,26393
08:18.1,Vu,26350
08:18.1,Vu,26323
08:18.1,Vu,26286
08:18.1,Vu,26267
08:18.1,Vu,26206
08:18.2,Vu,26169
08:18.2,Vu,26121
08:18.2,Vu,26104
08:18.2,Vu,26066
08:18.2,Vu,26049
08:18.2,Vu,26036
08:18.3,Vu,26260
08:18.3,Vu,26567
08:18.3,Vu,26720
08:18.3,Vu,26892
08:18.3,Vu,26969
08:18.4,Vu,26971
08:18.4,Vu,26952
08:18.4,Vu,26927
08:18.4,Vu,26901
08:18.5,Vu,26855
08:18.5,Vu,26843
08:18.5,Vu,26787
08:18.5,Vu,26741
08:18.5,Vu,26724
08:18.5,Vu,26737
08:18.5,Vu,26752
08:18.6,Vu,26786
08:18.6,Vu,26811
08:18.6,Vu,26807
08:18.6,Vu,26812
08:18.6,Vu,26776
08:18.6,Vu,26767
08:18.7,Vu,26761
08:18.7,Vu,26711
08:18.7,Vu,26682
08:18.7,Vu,26663
08:18.7,Vu,26626
08:18.7,Vu,26568
08:18.8,Vu,26539
08:18.8,Vu,26480
08:18.8,Vu,26440
08:18.8,Vu,26413
08:18.8,Vu,26376
08:18.9,Vu,26341
08:18.9,Vu,26295
08:18.9,Vu,26246
08:18.9,Vu,26211
08:18.9,Vu,26188
08:19.0,Vu,26151
08:19.0,Vu,26105
08:19.0,Vu,26074
08:19.0,Vu,26169
08:19.0,Vu,26442
08:19.0,Vu,26570
08:19.1,Vu,26807
08:19.1,Vu,26922
08:19.1,Vu,26953
08:19.1,Vu,26949
08:19.1,Vu,26940
08:19.2,Vu,26914
08:19.2,Vu,26886
08:19.2,Vu,26845
08:19.2,Vu,26838
08:19.2,Vu,26797
08:19.3,Vu,26774
08:19.3,Vu,26762
08:19.3,Vu,26774
08:19.3,Vu,26778
08:19.3,Vu,26797
08:19.3,Vu,26786
08:19.3,Vu,26802
08:19.4,Vu,26783
08:19.4,Vu,26803
08:19.4,Vu,26762
08:19.4,Vu,26731
08:19.4,Vu,26728
08:19.5,Vu,26655
08:19.5,Vu,26650
08:19.5,Vu,26603
08:19.5,Vu,26554
08:19.5,Vu,26494
08:19.6,Vu,26455
08:19.6,Vu,26442
08:19.6,Vu,26391
08:19.6,Vu,26315
08:19.7,Vu,26256
08:19.7,Vu,26241
08:19.7,Vu,26166
08:19.7,Vu,26176
08:19.7,Vu,26131
08:19.7,Vu,26202
08:19.7,Vu,26466
08:19.8,Vu,26748
08:19.8,Vu,26959
08:19.8,Vu,26999
08:19.8,Vu,27059
08:19.8,Vu,27047
08:19.9,Vu,27045
08:19.9,Vu,27026
08:19.9,Vu,27002
08:19.9,Vu,26985
08:19.9,Vu,26968
08:19.9,Vu,26939
08:20.0,Vu,26853
08:20.0,Vu,26756
08:20.0,Vu,26756
08:20.0,Vu,26778
08:20.0,Vu,26811
08:20.1,Vu,26829
08:20.1,Vu,26835
08:20.1,Vu,26817
08:20.1,Vu,26788
08:20.1,Vu,26770
08:20.1,Vu,26727
08:20.2,Vu,26715
08:20.2,Vu,26676
08:20.2,Vu,26528
08:20.2,Vu,26610
08:20.2,Vu,26596
08:20.2,Vu,26534
08:20.3,Vu,26450
08:20.3,Vu,26435
08:20.3,Vu,26343
08:20.3,Vu,26316
08:20.3,Vu,26296
08:20.4,Vu,26252
08:20.4,Vu,26207
08:20.4,Vu,26149
08:20.4,Vu,26171
08:20.5,Vu,26257
08:20.5,Vu,26490
08:20.5,Vu,26737
08:20.5,Vu,26867
08:20.5,Vu,26916
08:20.5,Vu,26951
08:20.5,Vu,26926
08:20.6,Vu,26898
08:20.6,Vu,26891
08:20.6,Vu,26878
08:20.6,Vu,26850
08:20.7,Vu,26807
08:20.7,Vu,26777
08:20.7,Vu,26721
08:20.7,Vu,26689
08:20.7,Vu,26670
08:20.8,Vu,26691
08:20.8,Vu,26703
08:20.8,Vu,26701
08:20.8,Vu,26697
08:20.8,Vu,26698
08:20.8,Vu,26646
08:20.8,Vu,26601
08:20.9,Vu,26581
08:20.9,Vu,26562
08:20.9,Vu,26514
08:20.9,Vu,26489
08:20.9,Vu,26441
08:20.9,Vu,26394
08:20.9,Vu,26359
08:21.0,Vu,26341
08:21.0,Vu,26298
08:21.0,Vu,26278
08:21.0,Vu,26222
08:21.1,Vu,26159
08:21.1,Vu,26137
08:21.1,Vu,26135
08:21.1,Vu,26256
08:21.2,Vu,26507
08:21.2,Vu,26708
08:21.2,Vu,26827
08:21.2,Vu,26907
08:21.2,Vu,26923
08:21.2,Vu,26941
08:21.2,Vu,26917
08:21.2,Vu,26916
08:21.3,Vu,26910
08:21.3,Vu,26909
08:21.3,Vu,26882
08:21.4,Vu,26842
08:21.4,Vu,26821
08:21.4,Vu,26797
08:21.4,Vu,26825
08:21.4,Vu,26833
08:21.4,Vu,26848
08:21.4,Vu,26867
08:21.5,Vu,26858
08:21.5,Vu,26860
08:21.5,Vu,26826
08:21.5,Vu,26822
08:21.5,Vu,26807
08:21.5,Vu,26792
08:21.6,Vu,26741
08:21.6,Vu,26713
08:21.6,Vu,26678
08:21.6,Vu,26661
08:21.6,Vu,26611
08:21.7,Vu,26573
08:21.7,Vu,26529
08:21.7,Vu,26460
08:21.7,Vu,26424
08:21.7,Vu,26410
08:21.8,Vu,26500
08:21.8,Vu,26711
08:21.8,Vu,26936
08:21.8,Vu,27056
08:21.8,Vu,27115
08:21.8,Vu,27125
08:21.9,Vu,27115
08:21.9,Vu,27125
08:21.9,Vu,27103
08:21.9,Vu,27081
08:21.9,Vu,27058
08:21.9,Vu,27051
08:22.0,Vu,27005
08:22.0,Vu,26988
08:22.0,Vu,26964
08:22.0,Vu,27001
08:22.0,Vu,27016
08:22.1,Vu,27013
08:22.1,Vu,27026
08:22.1,Vu,27015
08:22.1,Vu,26995
08:22.2,Vu,26956
08:22.2,Vu,26937
08:22.2,Vu,26931
08:22.2,Vu,26894
08:22.2,Vu,26872
08:22.2,Vu,26825
08:22.2,Vu,26800
08:22.3,Vu,26794
08:22.3,Vu,26781
08:22.3,Vu,26742
08:22.3,Vu,26715
08:22.3,Vu,26644
08:22.4,Vu,26584
08:22.4,Vu,26539
08:22.4,Vu,26520
08:22.4,Vu,26644
08:22.4,Vu,26884
08:22.5,Vu,27092
08:22.5,Vu,27230
08:22.5,Vu,27261
08:22.5,Vu,27299
08:22.5,Vu,27298
08:22.5,Vu,27297
08:22.6,Vu,27267
08:22.6,Vu,27246
08:22.6,Vu,27247
08:22.6,Vu,27205
08:22.7,Vu,27161
08:22.7,Vu,27165
08:22.7,Vu,27169
08:22.7,Vu,27185
08:22.7,Vu,27197
08:22.7,Vu,27210
08:22.8,Vu,27212
08:22.8,Vu,27209
08:22.8,Vu,27184
08:22.8,Vu,27151
08:22.8,Vu,27143
08:22.8,Vu,27117
08:22.9,Vu,27075
08:22.9,Vu,27038
08:22.9,Vu,26994
08:23.0,Vu,26970
08:23.0,Vu,26959
08:23.0,Vu,26916
08:23.0,Vu,26867
08:23.0,Vu,26829
08:23.0,Vu,26790
08:23.0,Vu,26745
08:23.0,Vu,26715
08:23.0,Vu,26666
08:23.1,Vu,26720
08:23.1,Vu,26912
08:23.1,Vu,27148
08:23.1,Vu,27286
08:23.2,Vu,27304
08:23.2,Vu,27348
08:23.2,Vu,27363
08:23.2,Vu,27329
08:23.2,Vu,27292
08:23.2,Vu,27258
08:23.2,Vu,27256
08:23.3,Vu,27209
08:23.3,Vu,27163
08:23.3,Vu,27138
08:23.3,Vu,27151
08:23.3,Vu,27159
08:23.4,Vu,27185
08:23.4,Vu,27193
08:23.4,Vu,27220
08:23.4,Vu,27189
08:23.4,Vu,27180
08:23.5,Vu,27172
08:23.5,Vu,27140
08:23.5,Vu,27114
08:23.5,Vu,27091
08:23.5,Vu,27069
08:23.6,Vu,27040
08:23.6,Vu,26999
08:23.6,Vu,26987
08:23.6,Vu,26950
08:23.6,Vu,26896
08:23.6,Vu,26866
08:23.6,Vu,26818
08:23.7,Vu,26779
08:23.7,Vu,26751
08:23.7,Vu,26756
08:23.7,Vu,26940
08:23.8,Vu,27153
08:23.8,Vu,27309
08:23.8,Vu,27355
08:23.8,Vu,27406
08:23.8,Vu,27423
08:23.8,Vu,27410
08:23.9,Vu,27385
08:23.9,Vu,27389
08:23.9,Vu,27372
08:23.9,Vu,27370
08:23.9,Vu,27300
08:24.0,Vu,27268
08:24.0,Vu,27260
08:24.0,Vu,27284
08:24.0,Vu,27287
08:24.0,Vu,27313
08:24.0,Vu,27322
08:24.1,Vu,27305
08:24.1,Vu,27292
08:24.1,Vu,27264
08:24.1,Vu,27239
08:24.1,Vu,27211
08:24.2,Vu,27179
08:24.2,Vu,27160
08:24.2,Vu,27117
08:24.2,Vu,27069
08:24.2,Vu,27043
08:24.2,Vu,27026
08:24.3,Vu,26985
08:24.3,Vu,26945
08:24.3,Vu,26911
08:24.3,Vu,26849
08:24.3,Vu,26834
08:24.3,Vu,26788
08:24.4,Vu,26734
08:24.4,Vu,26707
08:24.4,Vu,26744
08:24.4,Vu,26849
08:24.5,Vu,27091
08:24.5,Vu,27279
08:24.5,Vu,27413
08:24.5,Vu,27459
08:24.5,Vu,27480
08:24.5,Vu,27469
08:24.5,Vu,27467
08:24.6,Vu,27474
08:24.6,Vu,27487
08:24.6,Vu,27487
08:24.6,Vu,27450
08:24.7,Vu,27457
08:24.7,Vu,27423
08:24.7,Vu,27433
08:24.7,Vu,27421
08:24.7,Vu,27435
08:24.7,Vu,27364
08:24.8,Vu,27348
08:24.8,Vu,27475
08:24.8,Vu,27464
08:24.8,Vu,27448
08:24.8,Vu,27407
08:24.8,Vu,27379
08:24.9,Vu,27355
08:24.9,Vu,27341
08:24.9,Vu,27300
08:24.9,Vu,27259
08:24.9,Vu,27230
08:24.9,Vu,27200
08:25.0,Vu,27180
08:25.0,Vu,27152
08:25.0,Vu,27111
08:25.1,Vu,27057
08:25.1,Vu,27007
08:25.1,Vu,26974
08:25.1,Vu,26945
08:25.1,Vu,26922
08:25.1,Vu,26898
08:25.1,Vu,26848
08:25.1,Vu,26824
08:25.2,Vu,26763
08:25.2,Vu,26748
08:25.2,Vu,26689
08:25.2,Vu,26783
08:25.2,Vu,27030
08:25.3,Vu,27207
08:25.3,Vu,27324
08:25.3,Vu,27410
08:25.3,Vu,27416
08:25.3,Vu,27430
08:25.4,Vu,27469
08:25.4,Vu,27458
08:25.4,Vu,27460
08:25.4,Vu,27500
08:25.4,Vu,27518
08:25.4,Vu,27491
08:25.4,Vu,27474
08:25.5,Vu,27469
08:25.5,Vu,27491
08:25.5,Vu,27496
08:25.5,Vu,27512
08:25.6,Vu,27521
08:25.6,Vu,27522
08:25.6,Vu,27505
08:25.6,Vu,27483
08:25.6,Vu,27462
08:25.6,Vu,27458
08:25.6,Vu,27427
08:25.7,Vu,27388
08:25.7,Vu,27354
08:25.7,Vu,27326
08:25.7,Vu,27286
08:25.8,Vu,27241
08:25.8,Vu,27199
08:25.8,Vu,27167
08:25.8,Vu,27106
08:25.9,Vu,27093
08:25.9,Vu,27041
08:25.9,Vu,27020
08:25.9,Vu,26970
08:25.9,Vu,26947
08:25.9,Vu,26892
08:25.9,Vu,26880
08:25.9,Vu,26840
08:26.0,Vu,26814
08:26.0,Vu,26768
08:26.0,Vu,26741
08:26.0,Vu,26683
08:26.1,Vu,26649
08:26.1,Vu,26602
08:26.1,Vu,26557
08:26.1,Vu,26543
08:26.1,Vu,26679
08:26.1,Vu,26982
08:26.2,Vu,27097
08:26.2,Vu,27222
08:26.2,Vu,27297
08:26.2,Vu,27329
08:26.2,Vu,27329
08:26.3,Vu,27307
08:26.3,Vu,27305
08:26.3,Vu,27326
08:26.3,Vu,27316
08:26.3,Vu,27292
08:26.3,Vu,27258
08:26.3,Vu,27254
08:26.4,Vu,27250
08:26.4,Vu,27263
08:26.4,Vu,27276
08:26.4,Vu,27276
08:26.4,Vu,27289
08:26.5,Vu,27276
08:26.5,Vu,27266
08:26.5,Vu,27236
08:26.5,Vu,27211
08:26.5,Vu,27184
08:26.6,Vu,27149
08:26.6,Vu,27121
08:26.6,Vu,27096
08:26.6,Vu,27055
08:26.6,Vu,27014
08:26.6,Vu,26966
08:26.7,Vu,26921
08:26.7,Vu,26889
08:26.7,Vu,26836
08:26.7,Vu,26808
08:26.8,Vu,26752
08:26.8,Vu,26716
08:26.8,Vu,26651
08:26.8,Vu,26662
08:26.8,Vu,26617
08:26.9,Vu,26570
08:26.9,Vu,26531
08:26.9,Vu,26488
08:26.9,Vu,26440
08:26.9,Vu,26440
08:26.9,Vu,26376
08:26.9,Vu,26327
08:27.0,Vu,26276
08:27.0,Vu,26206
08:27.0,Vu,26165
08:27.0,Vu,26113
08:27.0,Vu,26092
08:27.1,Vu,26208
08:27.1,Vu,26514
08:27.1,Vu,26797
08:27.1,Vu,26929
08:27.1,Vu,26966
08:27.2,Vu,26988
08:27.2,Vu,26957
08:27.2,Vu,26919
08:27.2,Vu,26894
08:27.2,Vu,26872
08:27.2,Vu,26864
08:27.2,Vu,26826
08:27.3,Vu,26809
08:27.3,Vu,26784
08:27.3,Vu,26777
08:27.4,Vu,26794
08:27.4,Vu,26863
08:27.4,Vu,26866
08:27.4,Vu,26875
08:27.4,Vu,26865
08:27.4,Vu,26851
08:27.4,Vu,26836
08:27.4,Vu,26835
08:27.5,Vu,26816
08:27.5,Vu,26794
08:27.5,Vu,26770
08:27.5,Vu,26740
08:27.5,Vu,26709
08:27.6,Vu,26699
08:27.6,Vu,26657
08:27.6,Vu,26618
08:27.6,Vu,26578
08:27.7,Vu,26534
08:27.7,Vu,26525
08:27.7,Vu,26500
08:27.7,Vu,26479
08:27.7,Vu,26431
08:27.7,Vu,26399
08:27.7,Vu,26373
08:27.8,Vu,26353
08:27.8,Vu,26317
08:27.8,Vu,26274
08:27.8,Vu,26308
08:27.8,Vu,26445
08:27.9,Vu,26666
08:27.9,Vu,26767
08:27.9,Vu,26897
08:27.9,Vu,26965
08:27.9,Vu,26985
08:28.0,Vu,26961
08:28.0,Vu,26953
08:28.0,Vu,26958
08:28.0,Vu,26917
08:28.0,Vu,26899
08:28.1,Vu,26876
08:28.1,Vu,26836
08:28.1,Vu,26798
08:28.1,Vu,26798
08:28.1,Vu,26821
08:28.1,Vu,26841
08:28.1,Vu,26838
08:28.2,Vu,26844
08:28.2,Vu,26832
08:28.2,Vu,26813
08:28.2,Vu,26789
08:28.2,Vu,26759
08:28.3,Vu,26722
08:28.3,Vu,26682
08:28.3,Vu,26644
08:28.3,Vu,26612
08:28.3,Vu,26571
08:28.3,Vu,26531
08:28.4,Vu,26498
08:28.4,Vu,26401
08:28.4,Vu,26390
08:28.4,Vu,26359
08:28.4,Vu,26324
08:28.5,Vu,26267
08:28.5,Vu,26199
08:28.5,Vu,26153
08:28.5,Vu,26129
08:28.5,Vu,26109
08:28.5,Vu,26044
08:28.6,Vu,26021
08:28.6,Vu,25974
08:28.6,Vu,25969
08:28.7,Vu,25960
08:28.7,Vu,26066
08:28.7,Vu,26356
08:28.7,Vu,26624
08:28.7,Vu,26777
08:28.7,Vu,26822
08:28.7,Vu,26847
08:28.7,Vu,26841
08:28.8,Vu,26819
08:28.8,Vu,26808
08:28.8,Vu,26803
08:28.8,Vu,26781
08:28.9,Vu,26776
08:28.9,Vu,26756
08:28.9,Vu,26715
08:28.9,Vu,26699
08:28.9,Vu,26691
08:28.9,Vu,26722
08:28.9,Vu,26729
08:29.0,Vu,26733
08:29.0,Vu,26726
08:29.0,Vu,26722
08:29.0,Vu,26715
08:29.0,Vu,26672
08:29.1,Vu,26649
08:29.1,Vu,26620
08:29.1,Vu,26573
08:29.1,Vu,26553
08:29.1,Vu,26488
08:29.1,Vu,26443
08:29.2,Vu,26407
08:29.2,Vu,26349
08:29.2,Vu,26324
08:29.2,Vu,26287
08:29.3,Vu,26244
08:29.3,Vu,26202
08:29.3,Vu,26188
08:29.3,Vu,26167
08:29.3,Vu,26147
08:29.3,Vu,26144
08:29.4,Vu,26114
08:29.4,Vu,26104
08:29.4,Vu,26077
08:29.4,Vu,26052
08:29.4,Vu,25993
08:29.4,Vu,25944
08:29.5,Vu,25902
08:29.5,Vu,25886
08:29.5,Vu,26045
08:29.5,Vu,26303
08:29.5,Vu,26578
08:29.6,Vu,26726
08:29.6,Vu,26793
08:29.6,Vu,26797
08:29.6,Vu,26704
08:29.6,Vu,26715
08:29.7,Vu,26761
08:29.7,Vu,26724
08:29.7,Vu,26718
08:29.7,Vu,26672
08:29.7,Vu,26637
08:29.7,Vu,26584
08:29.8,Vu,26542
08:29.8,Vu,26618
08:29.8,Vu,26641
08:29.8,Vu,26661
08:29.8,Vu,26668
08:29.9,Vu,26651
08:29.9,Vu,26636
08:29.9,Vu,26589
08:29.9,Vu,26553
08:29.9,Vu,26540
08:29.9,Vu,26502
08:30.0,Vu,26451
08:30.0,Vu,26399
08:30.0,Vu,26385
08:30.0,Vu,26327
08:30.0,Vu,26311
08:30.0,Vu,26262
08:30.1,Vu,26218
08:30.1,Vu,26172
08:30.1,Vu,26123
08:30.1,Vu,26122
08:30.1,Vu,26030
08:30.2,Vu,26015
08:30.2,Vu,25972
08:30.2,Vu,25947
08:30.2,Vu,25914
08:30.2,Vu,25852
08:30.3,Vu,25836
08:30.3,Vu,25842
08:30.3,Vu,25953
08:30.3,Vu,26231
08:30.3,Vu,26510
08:30.4,Vu,26657
08:30.4,Vu,26706
08:30.4,Vu,26712
08:30.4,Vu,26705
08:30.4,Vu,26666
08:30.4,Vu,26616
08:30.4,Vu,26613
08:30.5,Vu,26563
08:30.5,Vu,26523
08:30.5,Vu,26463
08:30.5,Vu,26420
08:30.6,Vu,26408
08:30.6,Vu,26427
08:30.6,Vu,26432
08:30.6,Vu,26469
08:30.6,Vu,26464
08:30.6,Vu,26433
08:30.6,Vu,26432
08:30.7,Vu,26437
08:30.7,Vu,26391
08:30.7,Vu,26351
08:30.7,Vu,26302
08:30.8,Vu,26269
08:30.8,Vu,26210
08:30.8,Vu,26185
08:30.8,Vu,26131
08:30.8,Vu,26093
08:30.8,Vu,26043
08:30.8,Vu,25990
08:30.9,Vu,25942
08:30.9,Vu,25929
08:30.9,Vu,25888
08:30.9,Vu,25835
08:30.9,Vu,25779
08:31.0,Vu,25741
08:31.0,Vu,25704
08:31.0,Vu,25707
08:31.0,Vu,25866
08:31.0,Vu,26147
08:31.0,Vu,26393
08:31.1,Vu,26520
08:31.1,Vu,26564
08:31.1,Vu,26575
08:31.1,Vu,26558
08:31.1,Vu,26515
08:31.2,Vu,26461
08:31.2,Vu,26424
08:31.2,Vu,26367
08:31.2,Vu,26330
08:31.2,Vu,26292
08:31.3,Vu,26274
08:31.3,Vu,26268
08:31.3,Vu,26322
08:31.3,Vu,26322
08:31.3,Vu,26338
08:31.4,Vu,26343
08:31.4,Vu,26330
08:31.4,Vu,26307
08:31.4,Vu,26303
08:31.4,Vu,26284
08:31.4,Vu,26249
08:31.4,Vu,26224
08:31.5,Vu,26187
08:31.5,Vu,26157
08:31.5,Vu,26122
08:31.5,Vu,26081
08:31.6,Vu,26042
08:31.6,Vu,26007
08:31.6,Vu,25977
08:31.6,Vu,25906
08:31.6,Vu,25867
08:31.6,Vu,25841
08:31.6,Vu,25816
08:31.7,Vu,25878
08:31.7,Vu,26116
08:31.7,Vu,26388
08:31.7,Vu,26575
08:31.8,Vu,26608
08:31.8,Vu,26654
08:31.8,Vu,26645
08:31.8,Vu,26626
08:31.8,Vu,26601
08:31.8,Vu,26574
08:31.9,Vu,26561
08:31.9,Vu,26522
08:31.9,Vu,26451
08:31.9,Vu,26421
08:31.9,Vu,26407
08:31.9,Vu,26426
08:32.0,Vu,26450
08:32.0,Vu,26474
08:32.0,Vu,26494
08:32.0,Vu,26485
08:32.0,Vu,26460
08:32.1,Vu,26434
08:32.1,Vu,26403
08:32.1,Vu,26380
08:32.1,Vu,26346
08:32.2,Vu,26315
08:32.2,Vu,26282
08:32.2,Vu,26243
08:32.2,Vu,26194
08:32.2,Vu,26173
08:32.3,Vu,26144
08:32.3,Vu,26084
08:32.3,Vu,26033
08:32.3,Vu,25976
08:32.3,Vu,25952
08:32.3,Vu,25902
08:32.3,Vu,25856
08:32.4,Vu,25798
08:32.4,Vu,25941
08:32.4,Vu,26239
08:32.4,Vu,26387
08:32.5,Vu,26627
08:32.5,Vu,26752
08:32.5,Vu,26796
08:32.5,Vu,26800
08:32.5,Vu,26810
08:32.5,Vu,26791
08:32.5,Vu,26773
08:32.5,Vu,26767
08:32.6,Vu,26758
08:32.6,Vu,26738
08:32.6,Vu,26710
08:32.6,Vu,26707
08:32.7,Vu,26691
08:32.7,Vu,26726
08:32.7,Vu,26724
08:32.7,Vu,26745
08:32.7,Vu,26753
08:32.7,Vu,26747
08:32.8,Vu,26724
08:32.8,Vu,26707
08:32.8,Vu,26667
08:32.8,Vu,26620
08:32.8,Vu,26625
08:32.8,Vu,26583
08:32.9,Vu,26565
08:32.9,Vu,26505
08:32.9,Vu,26484
08:32.9,Vu,26422
08:33.0,Vu,26391
08:33.0,Vu,26364
08:33.0,Vu,26346
08:33.0,Vu,26298
08:33.0,Vu,26249
08:33.0,Vu,26208
08:33.0,Vu,26199
08:33.0,Vu,26133
08:33.1,Vu,26132
08:33.1,Vu,26225
08:33.1,Vu,26489
08:33.1,Vu,26747
08:33.2,Vu,26823
08:33.2,Vu,26929
08:33.2,Vu,26957
08:33.2,Vu,26974
08:33.2,Vu,26975
08:33.2,Vu,26958
